min,first-quarter,median,third-quarter,max
0.459119497,0.465408805,0.465408805,0.471698113,0.477987421
0.456852792,0.461928934,0.467005076,0.467005076,0.472081218
0.24,0.469090909,0.469090909,0.472727273,0.589090909
0.462962963,0.472222222,0.472222222,0.476851852,0.481481481
0.039215686,0.477124183,0.477124183,0.483660131,0.490196078
0.470588235,0.477941176,0.477941176,0.485294118,0.492647059
0.474226804,0.484536082,0.484536082,0.489690722,0.494845361
0.481203008,0.488721805,0.488721805,0.496240602,0.503759398
0.479381443,0.484536082,0.489690722,0.489690722,0.494845361
0.32885906,0.483221477,0.489932886,0.489932886,0.496644295
0.484732824,0.492366412,0.492366412,0.496183206,0.5
0.487878788,0.493939394,0.493939394,0.496969697,0.5
0.478632479,0.495726496,0.495726496,0.504273504,0.512820513
0.481203008,0.488721805,0.496240602,0.496240602,0.503759398
0.491017964,0.497005988,0.497005988,0.502994012,0.508982036
0.488789238,0.497757848,0.497757848,0.502242152,0.506726457
0.49382716,0.497942387,0.497942387,0.502057613,0.50617284
0.475806452,0.491935484,0.5,0.5,0.508064516
0.423558897,0.498746867,0.501253133,0.503759398,0.503759398
0.490774908,0.498154982,0.501845018,0.505535055,0.505535055
0.490322581,0.496774194,0.503225806,0.503225806,0.509677419
0.496503497,0.503496503,0.503496503,0.51048951,0.517482517
0.48951049,0.503496503,0.503496503,0.51048951,0.517482517
0.5,0.505747126,0.505747126,0.511494253,0.517241379
0.503067485,0.506134969,0.506134969,0.598159509,0.598159509
0.5,0.506410256,0.506410256,0.512820513,0.519230769
0.505353319,0.507494647,0.507494647,0.509635974,0.511777302
0.502857143,0.508571429,0.508571429,0.514285714,0.52
0.5,0.51369863,0.51369863,0.520547945,0.52739726
0.502857143,0.508571429,0.514285714,0.514285714,0.52
0.517460317,0.520634921,0.520634921,0.523809524,0.526984127
0.517605634,0.521126761,0.521126761,0.524647887,0.528169014
0.518018018,0.522522523,0.522522523,0.527027027,0.531531532
0.518018018,0.522522523,0.522522523,0.527027027,0.531531532
0.03030303,0.522727273,0.522727273,0.53030303,0.537878788
0.516,0.524,0.524,0.528,0.532
0.52,0.524,0.524,0.528,0.532
0.52195122,0.526829268,0.526829268,0.531707317,0.536585366
0.518867925,0.528301887,0.528301887,0.537735849,0.547169811
0.524904215,0.528735632,0.528735632,0.536398467,0.536398467
0.52195122,0.526829268,0.529268293,0.531707317,0.536585366
0.521072797,0.528735632,0.53256705,0.53256705,0.536398467
0.202312139,0.537572254,0.537572254,0.543352601,0.549132948
0.535211268,0.538732394,0.538732394,0.679577465,0.679577465
0.543478261,0.550724638,0.550724638,0.557971014,0.565217391
0.54822335,0.553299492,0.553299492,0.558375635,0.563451777
0.339805825,0.553398058,0.553398058,0.572815534,0.572815534
0.330097087,0.553398058,0.553398058,0.563106796,0.572815534
0.549618321,0.557251908,0.557251908,0.564885496,0.572519084
0.549618321,0.557251908,0.557251908,0.564885496,0.572519084
0.557251908,0.561068702,0.561068702,0.564885496,0.56870229
0.321167883,0.562043796,0.562043796,0.569343066,0.576642336
0.557251908,0.561068702,0.564885496,0.56870229,0.56870229
0.557603687,0.566820276,0.566820276,0.571428571,0.576036866
0.171511628,0.459302326,0.566860465,0.566860465,0.569767442
0.564417178,0.567484663,0.567484663,0.570552147,0.573619632
0.321167883,0.562043796,0.569343066,0.569343066,0.576642336
0.566037736,0.570754717,0.570754717,0.575471698,0.580188679
0.566037736,0.570754717,0.570754717,0.575471698,0.580188679
0.557603687,0.566820276,0.571428571,0.571428571,0.576036866
0.565891473,0.573643411,0.573643411,0.581395349,0.589147287
0.558139535,0.573643411,0.573643411,0.581395349,0.589147287
0.565420561,0.574766355,0.574766355,0.579439252,0.58411215
0.577464789,0.582159624,0.582159624,0.58685446,0.591549296
0.563106796,0.572815534,0.582524272,0.582524272,0.59223301
0.497572816,0.582524272,0.582524272,0.584951456,0.587378641
0.584837545,0.588447653,0.588447653,0.59566787,0.59566787
0.577639752,0.590062112,0.596273292,0.596273292,0.602484472
0.451038576,0.596439169,0.596439169,0.599406528,0.602373887
0.594202899,0.601449275,0.601449275,0.608695652,0.615942029
0.584745763,0.601694915,0.601694915,0.610169492,0.618644068
0.597285068,0.601809955,0.601809955,0.606334842,0.610859729
0.60483871,0.607526882,0.607526882,0.610215054,0.612903226
0.60483871,0.607526882,0.607526882,0.610215054,0.612903226
0.607407407,0.611111111,0.611111111,0.614814815,0.618518519
0.598484848,0.613636364,0.613636364,0.621212121,0.628787879
0.598484848,0.613636364,0.613636364,0.621212121,0.628787879
0.598484848,0.606060606,0.613636364,0.621212121,0.621212121
0.322033898,0.615819209,0.615819209,0.621468927,0.627118644
0.532467532,0.62012987,0.62012987,0.623376623,0.626623377
0.613445378,0.621848739,0.621848739,0.630252101,0.638655462
0.180232558,0.622093023,0.622093023,0.63372093,0.63372093
0.617647059,0.621323529,0.625,0.628676471,0.628676471
0.622418879,0.625368732,0.625368732,0.628318584,0.631268437
0.491891892,0.627027027,0.627027027,0.62972973,0.632432432
0.622596154,0.625,0.627403846,0.629807692,0.629807692
0.622418879,0.625368732,0.628318584,0.631268437,0.631268437
0.544615385,0.627692308,0.629230769,0.630769231,0.633846154
0.544615385,0.627692308,0.630769231,0.633846154,0.633846154
0.632696391,0.634819533,0.634819533,0.636942675,0.639065817
0.627906977,0.635658915,0.643410853,0.643410853,0.651162791
0.641509434,0.650943396,0.650943396,0.660377358,0.669811321
0.655940594,0.658415842,0.660891089,0.660891089,0.663366337
0.66440678,0.66779661,0.671186441,0.674576271,0.674576271
0.668997669,0.671328671,0.673659674,0.673659674,0.675990676
0.422594142,0.426778243,0.682008368,0.686192469,0.686192469
0.422594142,0.426778243,0.682008368,0.686192469,0.686192469
0.695652174,0.704347826,0.708695652,0.713043478,0.72173913
0.703030303,0.706060606,0.709090909,0.712121212,0.712121212
0.173553719,0.719008264,0.719008264,0.727272727,0.73553719
0.715827338,0.71942446,0.723021583,0.726618705,0.726618705
0.37254902,0.725490196,0.725490196,0.72875817,0.732026144
0.724537037,0.726851852,0.726851852,0.729166667,0.731481481
0.719298246,0.728070175,0.728070175,0.736842105,0.745614035
0.650519031,0.726643599,0.730103806,0.733564014,0.733564014
0.729166667,0.736111111,0.736111111,0.743055556,0.75
0.755868545,0.758215962,0.758215962,0.76056338,0.762910798
0.755868545,0.758215962,0.758215962,0.76056338,0.762910798
0.757575758,0.761904762,0.761904762,0.766233766,0.770562771
0.757575758,0.761904762,0.766233766,0.766233766,0.770562771
0.762419006,0.766738661,0.767818575,0.768898488,0.771058315
0.793650794,0.797619048,0.797619048,0.805555556,0.805555556
0.831372549,0.835294118,0.835294118,0.839215686,0.843137255
0.827777778,0.833333333,0.838888889,0.838888889,0.844444444
0.855263158,0.858552632,0.858552632,0.861842105,0.865131579
0.857142857,0.85839599,0.859649123,0.860902256,0.860902256
0.857142857,0.864661654,0.864661654,0.868421053,0.872180451
0.888607595,0.891139241,0.893670886,0.896202532,0.896202532
0.90747331,0.909252669,0.909252669,0.911032028,0.912811388
0.907308378,0.909090909,0.91087344,0.91087344,0.912655971
