min,first-quarter,median,third-quarter,max
0.733333333,0.8,0.8,0.8,0.8
0.733333333,0.8,0.8,0.8,0.8
0.806451613,0.806451613,0.806451613,0.806451613,0.806451613
0.8125,0.8125,0.8125,0.8125,0.8125
0.818181818,0.818181818,0.818181818,0.818181818,0.818181818
0.735294118,0.823529412,0.823529412,0.823529412,0.970588235
0.826086957,0.826086957,0.826086957,0.826086957,0.826086957
0.829787234,0.829787234,0.829787234,0.829787234,0.872340426
0.833333333,0.833333333,0.833333333,0.833333333,0.833333333
0.833333333,0.833333333,0.833333333,0.833333333,0.833333333
0.833333333,0.833333333,0.833333333,0.833333333,0.833333333
0.843137255,0.843137255,0.843137255,0.843137255,0.901960784
0.84375,0.84375,0.84375,0.90625,0.90625
0.846153846,0.846153846,0.846153846,0.846153846,0.897435897
0.846153846,0.846153846,0.846153846,0.846153846,0.897435897
0.847826087,0.847826087,0.847826087,0.847826087,0.956521739
0.85,0.85,0.85,0.85,0.85
0.851851852,0.851851852,0.851851852,0.851851852,0.851851852
0.851851852,0.851851852,0.851851852,0.851851852,0.851851852
0.857142857,0.857142857,0.857142857,0.857142857,0.857142857
0.857142857,0.857142857,0.857142857,0.857142857,0.904761905
0.857142857,0.857142857,0.857142857,0.857142857,0.928571429
0.857142857,0.857142857,0.857142857,0.857142857,0.928571429
0.857142857,0.857142857,0.857142857,0.857142857,0.857142857
0.857142857,0.857142857,0.857142857,0.857142857,0.857142857
0.86,0.86,0.86,0.86,0.86
0.862068966,0.862068966,0.862068966,0.862068966,0.862068966
0.862745098,0.862745098,0.862745098,0.862745098,0.862745098
0.863636364,0.863636364,0.863636364,0.863636364,0.863636364
0.863636364,0.863636364,0.863636364,0.863636364,0.863636364
0.869565217,0.869565217,0.869565217,0.869565217,0.869565217
0.869565217,0.869565217,0.869565217,0.869565217,0.869565217
0.875,0.875,0.875,0.875,0.875
0.875,0.875,0.875,0.875,0.875
0.875,0.875,0.875,0.875,0.875
0.875,0.875,0.875,0.875,0.875
0.875,0.875,0.875,0.875,0.875
0.875,0.875,0.875,0.875,0.875
0.878787879,0.878787879,0.878787879,0.878787879,0.878787879
0.88,0.88,0.88,0.88,0.88
0.880952381,0.880952381,0.880952381,0.880952381,0.880952381
0.880952381,0.880952381,0.880952381,0.880952381,0.880952381
0.882352941,0.882352941,0.882352941,0.882352941,0.882352941
0.882352941,0.882352941,0.882352941,0.882352941,0.882352941
0.882352941,0.882352941,0.882352941,0.882352941,0.882352941
0.882352941,0.882352941,0.882352941,0.882352941,0.882352941
0.882352941,0.882352941,0.882352941,0.882352941,1
0.653846154,0.884615385,0.884615385,0.884615385,0.884615385
0.888888889,0.888888889,0.888888889,0.888888889,0.888888889
0.888888889,0.888888889,0.888888889,0.888888889,0.888888889
0.814814815,0.814814815,0.888888889,0.888888889,0.888888889
0.891304348,0.891304348,0.891304348,0.891304348,0.891304348
0.891304348,0.891304348,0.891304348,0.891304348,0.891304348
0.75,0.892857143,0.892857143,0.892857143,0.892857143
0.75,0.892857143,0.892857143,0.892857143,0.892857143
0.892857143,0.892857143,0.892857143,0.892857143,0.892857143
0.892857143,0.892857143,0.892857143,0.892857143,0.892857143
0.894736842,0.894736842,0.894736842,0.894736842,0.894736842
0.894736842,0.894736842,0.894736842,0.894736842,0.894736842
0.9,0.9,0.9,0.9,0.9
0.825,0.9,0.9,0.9,0.9
0.80952381,0.904761905,0.904761905,0.904761905,0.904761905
0.913043478,0.913043478,0.913043478,0.913043478,1
0.913043478,0.913043478,0.913043478,0.913043478,1
0.771428571,0.771428571,0.914285714,0.914285714,0.914285714
0.916666667,0.916666667,0.916666667,0.916666667,0.916666667
0.918918919,0.918918919,0.918918919,0.918918919,0.918918919
0.92,0.92,0.92,0.92,0.92
0.92,0.92,0.92,0.92,0.92
0.923076923,0.923076923,0.923076923,0.923076923,0.923076923
0.923076923,0.923076923,0.923076923,0.923076923,0.923076923
0.923076923,0.923076923,0.923076923,0.923076923,0.923076923
0.923076923,0.923076923,0.923076923,0.923076923,0.923076923
0.925,0.925,0.925,0.925,0.925
0.925925926,0.925925926,0.925925926,0.925925926,0.925925926
0.925925926,0.925925926,0.925925926,0.925925926,0.962962963
0.851851852,0.851851852,0.925925926,0.925925926,0.925925926
0.926829268,0.926829268,0.926829268,0.926829268,0.926829268
0.926829268,0.926829268,0.926829268,0.926829268,0.926829268
0.928571429,0.928571429,0.928571429,0.928571429,0.928571429
0.928571429,0.928571429,0.928571429,0.928571429,0.928571429
0.928571429,0.928571429,0.928571429,0.928571429,1
0.928571429,0.928571429,0.928571429,0.928571429,0.928571429
0.931034483,0.931034483,0.931034483,0.931034483,0.931034483
0.933333333,0.933333333,0.933333333,0.933333333,0.933333333
0.935483871,0.935483871,0.935483871,0.935483871,0.935483871
0.9375,0.9375,0.9375,0.9375,0.9375
0.9375,0.9375,0.9375,0.9375,0.9375
0.9375,0.9375,0.9375,0.9375,0.9375
0.939393939,0.939393939,0.939393939,0.939393939,0.939393939
0.441176471,0.441176471,0.941176471,0.941176471,0.941176471
0.941176471,0.941176471,0.941176471,0.941176471,0.970588235
0.941176471,0.941176471,0.941176471,0.941176471,0.941176471
0.944444444,0.944444444,0.944444444,0.944444444,0.944444444
0.944444444,0.944444444,0.944444444,0.944444444,1
0.944444444,0.944444444,0.944444444,0.944444444,0.972222222
0.944444444,0.944444444,0.944444444,0.944444444,0.944444444
0.944444444,0.944444444,0.944444444,0.944444444,0.944444444
0.947368421,0.947368421,0.947368421,0.947368421,0.947368421
0.947368421,0.947368421,0.947368421,0.947368421,0.947368421
0.95,0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95,0.95
0.954545455,0.954545455,0.954545455,0.954545455,0.954545455
0.958333333,0.958333333,0.958333333,0.958333333,0.958333333
0.333333333,0.958333333,0.958333333,0.958333333,0.958333333
0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96
0.961538462,0.961538462,0.961538462,0.961538462,0.961538462
0.961538462,0.961538462,0.961538462,0.961538462,0.961538462
0.962962963,0.962962963,0.962962963,0.962962963,0.962962963
0.962962963,0.962962963,0.962962963,0.962962963,0.962962963
0.962962963,0.962962963,0.962962963,0.962962963,0.962962963
0.962962963,0.962962963,0.962962963,0.962962963,0.962962963
0.967741935,0.967741935,0.967741935,0.967741935,0.967741935
0.967741935,0.967741935,0.967741935,0.967741935,0.967741935
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
0.869565217,0.869565217,1,1,1
0.823529412,0.823529412,1,1,1
0.866666667,0.866666667,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
0.9,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
0.944444444,0.944444444,1,1,1
1,1,1,1,1
1,1,1,1,1
0.785714286,0.785714286,1,1,1
1,1,1,1,1
1,1,1,1,1
